,datetime,power_prices
53,2026-01-02 02:30:00,102.55579607418277
54,2026-01-02 03:00:00,102.56144457519169
55,2026-01-02 03:30:00,102.8033448389172
56,2026-01-02 04:00:00,102.35105411708545
57,2026-01-02 04:30:00,102.80312680955919
58,2026-01-02 05:00:00,102.65900606412517
59,2026-01-02 05:30:00,102.01206176440526
60,2026-01-02 06:00:00,103.67070362887199
61,2026-01-02 06:30:00,104.76877208278437
62,2026-01-02 07:00:00,105.47988988481454
63,2026-01-02 07:30:00,107.40830161979738
64,2026-01-02 08:00:00,108.59174588954309
65,2026-01-02 08:30:00,109.15310944735761
66,2026-01-02 09:00:00,109.44817775696514
67,2026-01-02 09:30:00,110.2073251250121
68,2026-01-02 10:00:00,110.12976346257544
69,2026-01-02 10:30:00,109.36592459042002
70,2026-01-02 11:00:00,108.12782139796529
71,2026-01-02 11:30:00,107.47807525528073
72,2026-01-02 12:00:00,106.81444822878973
73,2026-01-02 12:30:00,106.15459945492701
74,2026-01-02 13:00:00,105.82862342633659
75,2026-01-02 13:30:00,106.48258579471471
76,2026-01-02 14:00:00,105.29074172835985
77,2026-01-02 14:30:00,104.76858827551482
78,2026-01-02 15:00:00,103.58514607089855
79,2026-01-02 15:30:00,105.46866006917165
80,2026-01-02 16:00:00,107.33154639862879
81,2026-01-02 16:30:00,107.30195496523082
82,2026-01-02 17:00:00,108.49655938715095
83,2026-01-02 17:30:00,109.9588762583056
84,2026-01-02 18:00:00,110.59337545510232
85,2026-01-02 18:30:00,112.4667565023
86,2026-01-02 19:00:00,112.0050471746495
87,2026-01-02 19:30:00,113.50283568927125
88,2026-01-02 20:00:00,112.78995233526936
89,2026-01-02 20:30:00,112.58163676554834
90,2026-01-02 21:00:00,111.16356437606017
91,2026-01-02 21:30:00,111.15344360358259
92,2026-01-02 22:00:00,109.05686913500928
93,2026-01-02 22:30:00,108.48082977168995
94,2026-01-02 23:00:00,107.756977205953
95,2026-01-02 23:30:00,105.47374629302878
96,2026-01-03 00:00:00,104.42238677753909
97,2026-01-03 00:30:00,103.88874475769975
98,2026-01-03 01:00:00,103.48505858160769
99,2026-01-03 01:30:00,104.6134296651272
100,2026-01-03 02:00:00,104.00185449362567
101,2026-01-03 02:30:00,103.12706813921677
102,2026-01-03 03:00:00,102.08613541663395
103,2026-01-03 03:30:00,101.90532079413651
104,2026-01-03 04:00:00,101.69308925423516
105,2026-01-03 04:30:00,101.85940401979494
106,2026-01-03 05:00:00,102.91930996536873
107,2026-01-03 05:30:00,103.80401229709022
108,2026-01-03 06:00:00,102.5003708709783
109,2026-01-03 06:30:00,103.81275286128201
110,2026-01-03 07:00:00,104.83350811289412
111,2026-01-03 07:30:00,105.09008414458769
112,2026-01-03 08:00:00,105.259135015184
113,2026-01-03 08:30:00,105.92444190817554
114,2026-01-03 09:00:00,106.16103099688173
115,2026-01-03 09:30:00,106.84432769752155
116,2026-01-03 10:00:00,106.45789658407374
117,2026-01-03 10:30:00,107.10602490142931
118,2026-01-03 11:00:00,106.62177084246568
119,2026-01-03 11:30:00,105.48783666075586
120,2026-01-03 12:00:00,105.00822625240698
121,2026-01-03 12:30:00,105.18562003729417
122,2026-01-03 13:00:00,104.50788276261227
123,2026-01-03 13:30:00,103.856331448939
124,2026-01-03 14:00:00,104.51552915197075
125,2026-01-03 14:30:00,103.3965820679151
126,2026-01-03 15:00:00,103.43608012644043
127,2026-01-03 15:30:00,102.74851080733899
128,2026-01-03 16:00:00,102.54461905540028
129,2026-01-03 16:30:00,103.01361523716945
130,2026-01-03 17:00:00,104.43220909672593
131,2026-01-03 17:30:00,104.95155467734882
132,2026-01-03 18:00:00,105.12824888440699
133,2026-01-03 18:30:00,105.82191589130646
134,2026-01-03 19:00:00,106.70251123139103
135,2026-01-03 19:30:00,106.59476527812288
136,2026-01-03 20:00:00,106.19737598032441
137,2026-01-03 20:30:00,106.23927841118758
138,2026-01-03 21:00:00,105.7357414850512
139,2026-01-03 21:30:00,104.51714722105314
140,2026-01-03 22:00:00,103.53889971630862
141,2026-01-03 22:30:00,103.25355442502072
142,2026-01-03 23:00:00,102.55302480690472
143,2026-01-03 23:30:00,102.24034422685929
144,2026-01-04 00:00:00,101.10165920084391
145,2026-01-04 00:30:00,101.75299184349811
146,2026-01-04 01:00:00,101.25023892003465
147,2026-01-04 01:30:00,101.22920823209675
148,2026-01-04 02:00:00,101.28115799028362
149,2026-01-04 02:30:00,101.62634448497893
150,2026-01-04 03:00:00,100.98073418071989
151,2026-01-04 03:30:00,101.7214456224677
152,2026-01-04 04:00:00,100.76334076447742
153,2026-01-04 04:30:00,101.58512438088567
154,2026-01-04 05:00:00,102.34642042251174
155,2026-01-04 05:30:00,101.82364029488932
156,2026-01-04 06:00:00,101.84994548116153
157,2026-01-04 06:30:00,101.86372028503284
158,2026-01-04 07:00:00,103.2350449989218
159,2026-01-04 07:30:00,104.74512091196233
160,2026-01-04 08:00:00,105.88971007665532
161,2026-01-04 08:30:00,106.23213493855158
162,2026-01-04 09:00:00,107.27643687045787
163,2026-01-04 09:30:00,106.90833854051493
164,2026-01-04 10:00:00,105.44886052668193
165,2026-01-04 10:30:00,105.18020798268813
166,2026-01-04 11:00:00,104.35537332251046
167,2026-01-04 11:30:00,103.41461691864258
168,2026-01-04 12:00:00,102.9701954747426
169,2026-01-04 12:30:00,102.77521239137633
170,2026-01-04 13:00:00,101.4550830162215
171,2026-01-04 13:30:00,101.40960038235833
172,2026-01-04 14:00:00,101.43504047641912
173,2026-01-04 14:30:00,101.00071793041332
174,2026-01-04 15:00:00,101.59920438677472
175,2026-01-04 15:30:00,101.28863390908143
176,2026-01-04 16:00:00,100.89678719123634
177,2026-01-04 16:30:00,101.21643646173239
178,2026-01-04 17:00:00,103.0427550476019
179,2026-01-04 17:30:00,104.0010005977057
180,2026-01-04 18:00:00,104.42812282196046
181,2026-01-04 18:30:00,104.53943365444277
182,2026-01-04 19:00:00,104.00661379373246
183,2026-01-04 19:30:00,104.19424685835452
184,2026-01-04 20:00:00,104.27675685308837
185,2026-01-04 20:30:00,104.99558030033185
186,2026-01-04 21:00:00,105.62447384200853
187,2026-01-04 21:30:00,105.83946943826933
188,2026-01-04 22:00:00,104.58220944085195
189,2026-01-04 22:30:00,104.42790108192325
190,2026-01-04 23:00:00,104.53904839710336
191,2026-01-04 23:30:00,102.98751251707547
192,2026-01-05 00:00:00,102.06788857578361
193,2026-01-05 00:30:00,101.35581681758276
194,2026-01-05 01:00:00,100.79899511161594
195,2026-01-05 01:30:00,100.85806261964099
196,2026-01-05 02:00:00,100.66901098680684
197,2026-01-05 02:30:00,100.02297591107136
198,2026-01-05 03:00:00,100.0202192581301
199,2026-01-05 03:30:00,100.32626656849135
200,2026-01-05 04:00:00,100.89364337867943
201,2026-01-05 04:30:00,101.33779087841428
202,2026-01-05 05:00:00,103.13089571466483
203,2026-01-05 05:30:00,101.70246431235942
204,2026-01-05 06:00:00,103.03407753832592
205,2026-01-05 06:30:00,104.04239717887683
206,2026-01-05 07:00:00,105.9928285676153
207,2026-01-05 07:30:00,106.39291590932343
208,2026-01-05 08:00:00,107.45410260399106
209,2026-01-05 08:30:00,108.60914175131288
210,2026-01-05 09:00:00,108.6942630973081
211,2026-01-05 09:30:00,108.84264817720418
212,2026-01-05 10:00:00,108.46740903931405
213,2026-01-05 10:30:00,107.75096453201105
214,2026-01-05 11:00:00,108.40121987225405
215,2026-01-05 11:30:00,108.04643040455649
216,2026-01-05 12:00:00,106.47576613988335
217,2026-01-05 12:30:00,106.00010798050376
218,2026-01-05 13:00:00,105.22416519515303
219,2026-01-05 13:30:00,104.30639977718145
220,2026-01-05 14:00:00,103.25970361633172
221,2026-01-05 14:30:00,104.00674710454197
222,2026-01-05 15:00:00,104.10542689486729
223,2026-01-05 15:30:00,105.12276378138739
224,2026-01-05 16:00:00,106.55527293406789
225,2026-01-05 16:30:00,107.3612079599195
226,2026-01-05 17:00:00,108.46396630106527
227,2026-01-05 17:30:00,108.77670958383247
228,2026-01-05 18:00:00,110.18300434772944
229,2026-01-05 18:30:00,111.49001237653765
230,2026-01-05 19:00:00,110.13032848868312
231,2026-01-05 19:30:00,109.7996895328473
232,2026-01-05 20:00:00,109.67622827693856
233,2026-01-05 20:30:00,109.1420513790127
234,2026-01-05 21:00:00,108.03114131797264
235,2026-01-05 21:30:00,106.32329720837953
236,2026-01-05 22:00:00,105.92764229683605
237,2026-01-05 22:30:00,105.6876176080966
238,2026-01-05 23:00:00,106.59403081139554
239,2026-01-05 23:30:00,105.57075478596204
240,2026-01-06 00:00:00,103.43933158742551
241,2026-01-06 00:30:00,102.75532841680268
242,2026-01-06 01:00:00,103.39888234684143
243,2026-01-06 01:30:00,103.30169891846401
244,2026-01-06 02:00:00,102.18336218955467
245,2026-01-06 02:30:00,101.38762124623597
246,2026-01-06 03:00:00,100.9036765670852
247,2026-01-06 03:30:00,100.48820205609043
248,2026-01-06 04:00:00,100.20004902657661
249,2026-01-06 04:30:00,100.49912861013148
250,2026-01-06 05:00:00,100.16067903081525
251,2026-01-06 05:30:00,101.28046835370027
252,2026-01-06 06:00:00,102.88205813500156
253,2026-01-06 06:30:00,104.39686534122782
254,2026-01-06 07:00:00,104.43836771150453
255,2026-01-06 07:30:00,106.96430767735124
256,2026-01-06 08:00:00,106.57360686080688
257,2026-01-06 08:30:00,106.01146357561193
258,2026-01-06 09:00:00,106.5363335643002
259,2026-01-06 09:30:00,107.60569901540832
260,2026-01-06 10:00:00,107.03189993239286
261,2026-01-06 10:30:00,106.00853419495877
262,2026-01-06 11:00:00,106.05169545205077
263,2026-01-06 11:30:00,104.55426269184166
264,2026-01-06 12:00:00,104.25333060967662
265,2026-01-06 12:30:00,102.37067981158165
266,2026-01-06 13:00:00,102.7694067971317
267,2026-01-06 13:30:00,101.4698333510601
268,2026-01-06 14:00:00,100.67361309085435
269,2026-01-06 14:30:00,102.13300525045305
270,2026-01-06 15:00:00,102.26199455952666
271,2026-01-06 15:30:00,103.20255251038748
272,2026-01-06 16:00:00,105.16660627066845
273,2026-01-06 16:30:00,107.4151080476073
274,2026-01-06 17:00:00,109.3623249744518
275,2026-01-06 17:30:00,109.92556730073767
276,2026-01-06 18:00:00,111.52807609251774
277,2026-01-06 18:30:00,113.62872336744309
278,2026-01-06 19:00:00,114.0133222815424
279,2026-01-06 19:30:00,113.76918606811093
280,2026-01-06 20:00:00,112.64463408125748
281,2026-01-06 20:30:00,111.53991281042737
282,2026-01-06 21:00:00,110.43352424807384
283,2026-01-06 21:30:00,108.98527112524548
284,2026-01-06 22:00:00,108.67385164953161
285,2026-01-06 22:30:00,106.97867462987587
286,2026-01-06 23:00:00,107.85036588440597
287,2026-01-06 23:30:00,107.3101098632363
288,2026-01-07 00:00:00,105.80714016518301
289,2026-01-07 00:30:00,104.79903919865855
290,2026-01-07 01:00:00,104.32006639860569
291,2026-01-07 01:30:00,104.08459484473948
292,2026-01-07 02:00:00,102.62273172139217
293,2026-01-07 02:30:00,102.6515281125815
294,2026-01-07 03:00:00,101.67074202921083
295,2026-01-07 03:30:00,100.80255843009544
296,2026-01-07 04:00:00,100.38625089628438
297,2026-01-07 04:30:00,101.26728013363002
298,2026-01-07 05:00:00,100.44312729297879
299,2026-01-07 05:30:00,102.65132091608574
300,2026-01-07 06:00:00,103.02464428962332
301,2026-01-07 06:30:00,105.33420954384516
302,2026-01-07 07:00:00,105.11098864928582
303,2026-01-07 07:30:00,105.56479002650394
304,2026-01-07 08:00:00,105.98659924493445
305,2026-01-07 08:30:00,106.82709284326648
306,2026-01-07 09:00:00,105.5952309668534
307,2026-01-07 09:30:00,106.32576259498035
308,2026-01-07 10:00:00,106.62735223507221
309,2026-01-07 10:30:00,105.96588212773115
310,2026-01-07 11:00:00,104.96784287326616
311,2026-01-07 11:30:00,103.38955227219495
312,2026-01-07 12:00:00,104.95500159076501
313,2026-01-07 12:30:00,103.95654572590804
314,2026-01-07 13:00:00,103.91976789936079
315,2026-01-07 13:30:00,103.63372152878149
316,2026-01-07 14:00:00,103.55928061403979
317,2026-01-07 14:30:00,103.86341467769999
318,2026-01-07 15:00:00,104.12813023556183
319,2026-01-07 15:30:00,105.27923260077122
320,2026-01-07 16:00:00,107.18607405102507
321,2026-01-07 16:30:00,108.04635801168472
322,2026-01-07 17:00:00,108.82407017046
323,2026-01-07 17:30:00,110.62395755204189
324,2026-01-07 18:00:00,111.87460145883554
325,2026-01-07 18:30:00,112.4775337057524
326,2026-01-07 19:00:00,112.54912457322932
327,2026-01-07 19:30:00,112.66990056499334
328,2026-01-07 20:00:00,111.94459785848605
329,2026-01-07 20:30:00,110.8690619954302
330,2026-01-07 21:00:00,110.36497776547436
331,2026-01-07 21:30:00,109.39533332799331
332,2026-01-07 22:00:00,107.87091345409087
333,2026-01-07 22:30:00,106.80324696869788
334,2026-01-07 23:00:00,105.57002891370404
335,2026-01-07 23:30:00,104.55397038558851
336,2026-01-08 00:00:00,104.08253899152447
